"02089078 n02089078_2333 230 290 black-and-tan_coonhound,13,17,229,271"
02839690 n024806762_5092
# 536
"02088632 n02088632_650 299 269 bluetick,13,26,275,268"
"02093991 n02093991_592 600 450 Irish_terrier,126,55,495,439"
"02111889 n02111889_597 500 375 Samoyed,173,21,368,374"
"02091831 n02091831_1439 500 333 Saluki,21,116,341,288"
026689063 n027792040_6690
025933564 n025792083_2248
# 1027
"02111500 n02111500_9003 500 375 Great_Pyrenees,113,117,273,258"
"%s %s 500 375 Shetland_sheepdog,2,2,498,374"
028040247 n024898874_8958
"02108089 n02108089_4681 334 500 boxer,0,61,226,497"
028506179 n02286464_3012
027548541 n021654897_2840
"02105251 n02105251_7750 324 500 briard,0,111,252,466"
"%s %s 175 154 otterhound,8,5,165,153"
"%s %s 186 203 French_bulldog,4,13,183,190"
"02115913 n02115913_3998 400 367 dhole,112,26,279,360"
"02111277 n02111277_2769 330 300 Newfoundland,28,61,292,299"
"02106662 n02106662_23360 360 238 German_shepherd,24,16,304,215"
"02109525 n02109525_3388 500 334 Saint_Bernard,211,27,499,333"
"02106166 n02106166_1983 997 1024 Border_collie,0,87,938,1021"
023502967 n02999764_6823
021387635 n026079917_8102
"02091134 n02091134_17788 500 301 whippet,151,94,453,245 whippet,21,47,395,233"
023156431 n02946133_4230
"02101556 n02101556_129 200 140 clumber,10,17,186,135"
"02102177 n02102177_2412 500 375 Welsh_springer_spaniel,292,50,456,299"
"02093428 n02093428_3397 500 333 American_Staffordshire_terrier,118,15,489,332"
"02097298 n02097298_8858 500 375 Scotch_terrier,0,16,418,346"
"02088466 n02088466_7048 262 500 bloodhound,33,214,260,498"
"02109525 n02109525_11747 500 333 Saint_Bernard,112,18,499,332"
022372296 n028608706_468
027011068 n024237240_1322
025126046 n022614545_1682
027426831 n029803353_3552
0270460 n029055046_4493
"02099267 n02099267_913 500 400 flat-coated_retriever,96,100,361,307"
"02108422 n02108422_1889 333 500 bull_mastiff,1,37,331,498"
"02100735 n02100735_6140 500 375 English_setter,86,72,350,371"
"02102973 n02102973_1615 500 375 Irish_water_spaniel,2,42,418,373"
"02085936 n02085936_66 500 439 Maltese_dog,8,52,492,391"
029913853 n023660864_2612
029729257 n021610890_6633
025451541 n027523495_3759
022289104 n021533622_1872
024695652 n028680897_9949
"02085620 n02085620_4919 240 206 Chihuahua,10,22,180,205"
"02105505 n02105505_4458 500 375 komondor,109,39,480,374"
"02093859 n02093859_189 500 355 Kerry_blue_terrier,169,54,331,333"
024007340 n028851843_7526
"02112706 n02112706_2467 1600 1200 Brabancon_griffon,159,0,1380,1182"
"02105641 n02105641_8273 500 332 Old_English_sheepdog,142,41,297,276"
02212090 n026673782_8844
# 291
"02094114 n02094114_1136 500 375 Norfolk_terrier,71,102,349,298"
02555193 n024928694_2650
027497006 n025751701_2042
"02108089 n02108089_1410 480 372 boxer,81,14,377,296"
028087754 n023354196_561
024189216 n024515730_8989
"02104029 n02104029_4059 361 500 kuvasz,62,48,288,447"
"02113023 n02113023_12785 500 333 Pembroke,99,0,458,314"
02120539 n028221696_3543
"02111277 n02111277_3092 500 375 Newfoundland,0,68,318,374"
028741046 n027167209_4209
"02106030 n02106030_14943 350 446 collie,2,0,348,439"
"02099429 n02099429_1876 392 308 curly-coated_retriever,28,21,337,307"
"02115913 n02115913_4275 500 333 dhole,86,37,472,278"
022642842 n028194387_379
"02089867 n02089867_55 500 293 Walker_hound,153,70,479,283 Walker_hound,26,16,330,247"
022286706 n025320221_9189
"02099849 n02099849_4310 500 375 Chesapeake_Bay_retriever,127,57,499,374"
"02096437 n02096437_1614 425 500 Dandie_Dinmont,20,23,402,498"
022286590 n022851429_8144
"02100236 n02100236_5146 500 375 German_short-haired_pointer,128,15,360,374"
"02096437 n02096437_2117 250 188 Dandie_Dinmont,8,9,236,172"
026862264 n024541569_3122
# 982
"02110958 n02110958_15766 500 375 pug,233,57,499,346 pug,237,63,499,345 pug,108,207,499,374"
"02101556 n02101556_3122 277 250 clumber,2,4,272,248"
02359333 n026253281_7046
"02111889 n02111889_10206 281 500 Samoyed,58,1,199,253"
02809418 n027108462_3281
"02094433 n02094433_540 375 500 Yorkshire_terrier,51,80,331,383"
"02093991 n02093991_281 500 375 Irish_terrier,0,0,499,295"
024431534 n022580723_2969
029286640 n02162416_9220
"02093754 n02093754_6189 500 333 Border_terrier,150,23,388,332"
"02088364 n02088364_17473 500 332 beagle,59,106,434,295"
023088058 n025645971_957
022782735 n022354666_6206
"02089078 n02089078_1967 549 451 black-and-tan_coonhound,28,51,511,429"
"02089078 n02089078_944 384 340 black-and-tan_coonhound,6,6,381,337"
027354723 n026277605_9184
"02096437 n02096437_1207 500 402 Dandie_Dinmont,3,40,378,394"
# 227
"02088466 n02088466_7803 500 400 bloodhound,90,39,490,399"
"02086240 n02086240_3921 500 375 Shih-Tzu,0,39,475,374"
"02086079 n02086079_11420 500 357 Pekinese,64,18,456,356"
021599219 n022742318_6876
021589492 n023305655_832
"02108089 n02108089_1619 500 357 boxer,249,67,448,356"
"%s %s 500 423 Shetland_sheepdog,10,58,396,421"
"%s %s 189 154 Shetland_sheepdog,5,5,187,152"
"02093256 n02093256_6158 500 375 Staffordshire_bullterrier,313,155,462,346 Staffordshire_bullterrier,72,87,198,325 Staffordshire_bullterrier,198,58,325,314"
021360698 n029432276_2626
"02105505 n02105505_2101 346 500 komondor,85,78,262,392"
"02093754 n02093754_1652 500 333 Border_terrier,113,11,499,319"
"02102973 n02102973_3220 225 256 Irish_water_spaniel,19,19,218,243"
028405513 n026279473_6050
028559629 n025824914_8609
"02098105 n02098105_1386 500 375 soft-coated_wheaten_terrier,46,85,463,301"
"02093754 n02093754_687 333 500 Border_terrier,8,120,331,498"
"02115641 n02115641_630 500 375 dingo,61,63,444,317"
028890808 n02316914_5426
021298111 n028767155_2117
025707237 n02371271_2369
"02107908 n02107908_2719 500 354 Appenzeller,105,14,499,353"
"02109525 n02109525_12392 250 370 Saint_Bernard,14,64,212,353"
"02097658 n02097658_10997 500 375 silky_terrier,51,53,487,322"
"02095570 n02095570_4347 500 331 Lakeland_terrier,116,44,275,264"
029686105 n024650363_6694
026979621 n025249274_8525
"02110958 n02110958_7698 500 333 pug,199,62,480,327"
028216599 n024091872_5554
"02088632 n02088632_1376 500 375 bluetick,136,110,349,229"
024807653 n023184975_5286
# 418
"02113023 n02113023_1380 500 375 Pembroke,167,96,354,347"
"02110958 n02110958_2041 500 375 pug,13,82,356,374"
022711025 n025733259_5845
023264513 n028448364_253
"02110063 n02110063_899 331 500 malamute,0,32,327,498"
"02100583 n02100583_10388 500 375 vizsla,165,67,499,374"
"02106166 n02106166_6545 500 375 Border_collie,130,77,499,374"
"02112350 n02112350_8409 375 500 keeshond,55,122,306,438"
"02097658 n02097658_2051 500 400 silky_terrier,116,93,436,356"
026720465 n029980738_5551
023290186 n026387989_1054
028589578 n024774299_7912
028242262 n029590639_1556
"02089867 n02089867_1764 450 441 Walker_hound,12,35,448,438"
# 1123
025309592 n022874004_8084
025977 n022280795_5244
"02088364 n02088364_15036 500 375 beagle,69,112,453,256"
"02108089 n02108089_926 250 500 boxer,37,386,161,482"
022809680 n029200147_2070
028942524 n021023143_8067
022088380 n025620824_6567
"02113186 n02113186_6408 500 375 Cardigan,21,74,265,228 Cardigan,231,12,372,182"
"02097209 n02097209_1536 230 380 standard_schnauzer,0,1,225,379"
"02106166 n02106166_3850 417 500 Border_collie,1,40,415,498"
"02113023 n02113023_9001 500 375 Pembroke,179,34,397,339"
"02112137 n02112137_11550 318 500 chow,1,0,316,498"
"02097130 n02097130_344 500 346 giant_schnauzer,46,56,498,343"
"02095889 n02095889_3734 170 170 Sealyham_terrier,12,3,148,166"
"02093256 n02093256_8541 500 375 Staffordshire_bullterrier,13,11,428,371"
"02096177 n02096177_599 500 375 cairn,145,91,321,344"
"02109047 n02109047_24710 490 640 Great_Dane,51,52,449,638"
02915694 n023874466_3147
02358063 n023050286_3948
029085312 n02951520_1736
029585515 n023243882_9038
"02086910 n02086910_2035 400 499 papillon,78,61,301,457"
# 637
"02107574 n02107574_2577 375 500 Greater_Swiss_Mountain_dog,5,220,257,498"
"02105412 n02105412_2631 500 375 kelpie,0,25,352,374"
"02109525 n02109525_6663 500 434 Saint_Bernard,1,213,494,433"
"02104365 n02104365_6131 375 500 schipperke,0,20,372,415"
"02097209 n02097209_2924 316 360 standard_schnauzer,39,30,273,356"
026046954 n021827253_9870
"02100236 n02100236_185 500 375 German_short-haired_pointer,20,54,464,340"
"02106662 n02106662_13368 400 266 German_shepherd,14,69,307,201"
028094567 n024917841_6434
"02093859 n02093859_1120 160 170 Kerry_blue_terrier,0,4,159,169"
027533140 n023540429_5938
"02106382 n02106382_1925 174 174 Bouvier_des_Flandres,0,0,154,173"
"02113978 n02113978_553 334 500 Mexican_hairless,7,15,330,498"
"02109047 n02109047_13072 233 320 Great_Dane,47,24,181,319"
02511784 n022342376_729
"02113799 n02113799_6304 500 460 standard_poodle,84,38,450,458"
"02110958 n02110958_12819 500 333 pug,142,30,453,332"
"02097130 n02097130_6156 500 375 giant_schnauzer,14,59,499,365"
0262319 n022993210_9707
021588861 n022482552_7622
"02100236 n02100236_1875 500 334 German_short-haired_pointer,127,0,499,246"
"02099601 n02099601_3111 500 375 golden_retriever,179,113,326,307"
# 620
"02109525 n02109525_5013 500 331 Saint_Bernard,0,0,481,319"
"02111500 n02111500_1590 500 375 Great_Pyrenees,65,13,499,374"
021800052 n022511261_9728
# 157
"02112018 n02112018_12586 400 301 Pomeranian,93,57,281,300"
"02087394 n02087394_7143 275 198 Rhodesian_ridgeback,30,21,233,180"
"02098286 n02098286_1261 500 375 West_Highland_white_terrier,109,15,350,374"
027891363 n029465711_9041
"02089867 n02089867_655 440 440 Walker_hound,0,75,423,433"
"02112350 n02112350_7893 500 333 keeshond,115,26,475,332"
"02107908 n02107908_7267 500 375 Appenzeller,0,1,426,374"
"02110063 n02110063_16539 500 334 malamute,0,26,445,284"
"02099712 n02099712_5648 500 375 Labrador_retriever,1,1,461,374"
"02112018 n02112018_2846 500 375 Pomeranian,0,0,283,323"
"02097130 n02097130_983 500 375 giant_schnauzer,200,1,420,374"
021586214 n021596106_4425
02106706 n026701658_8477
"02092339 n02092339_2695 326 500 Weimaraner,0,157,278,498"
022765376 n02159045_6958
023797340 n023856557_636
"02112350 n02112350_9643 500 333 keeshond,115,51,411,278"
"02091134 n02091134_12358 500 481 whippet,136,122,414,478 whippet,112,20,369,452"
028951530 n02303360_8601
"%s %s 375 500 Shetland_sheepdog,3,33,370,487"
"02091134 n02091134_10219 500 350 whippet,224,109,421,287"
"02116738 n02116738_8662 500 333 African_hunting_dog,224,124,321,262 African_hunting_dog,152,117,217,252"
024220747 n029676371_4273
"02100735 n02100735_4949 500 327 English_setter,98,68,461,284"
"02113624 n02113624_2311 500 375 toy_poodle,88,17,499,370"
022456703 n028298906_6334
027696616 n029738166_3246
"02099712 n02099712_6684 314 235 Labrador_retriever,95,54,276,217"
"%s %s 319 376 English_foxhound,20,18,233,360"
"02086240 n02086240_8017 500 356 Shih-Tzu,123,121,293,303"
"02101006 n02101006_2540 500 333 Gordon_setter,71,56,372,332"
022860601 n025830246_4432
"02096051 n02096051_7772 366 500 Airedale,21,48,357,475"
"02111277 n02111277_399 500 375 Newfoundland,4,68,429,310"
"02107312 n02107312_7018 500 332 miniature_pinscher,172,58,349,309"
"02090379 n02090379_5508 500 375 redbone,136,38,499,374"
024700273 n026144149_4472
"02111277 n02111277_6229 500 375 Newfoundland,161,105,367,318"
026598130 n021616105_7795
"02104365 n02104365_8701 375 500 schipperke,0,60,353,413"
"02096177 n02096177_7617 500 375 cairn,246,144,330,209"
"02108089 n02108089_10229 500 375 boxer,40,2,499,369"
023300722 n023499171_5433
029512911 n021772221_3819
"02089867 n02089867_2280 432 285 Walker_hound,64,44,428,268"
029932020 n028892290_5267
"02107142 n02107142_971 500 333 Doberman,103,27,496,293"
"02096437 n02096437_1070 312 208 Dandie_Dinmont,77,62,190,207"
024994841 n027704938_6225
025392529 n026662205_3609
"02090622 n02090622_10343 500 334 borzoi,203,58,363,333"
022513721 n02145146_2020
"02088632 n02088632_4687 438 329 bluetick,28,7,426,320"
"02102480 n02102480_5734 580 418 Sussex_spaniel,201,29,564,402"
026915432 n0249553_934
02740171 n023565107_9632
"02109961 n02109961_4369 500 375 Eskimo_dog,249,34,499,333 Eskimo_dog,37,41,291,334"
027473963 n028883972_8461
"02097474 n02097474_6290 500 375 Tibetan_terrier,142,57,320,358"
"02088466 n02088466_2030 500 333 bloodhound,140,81,341,293"
# 882
"02088364 n02088364_14369 500 375 beagle,59,70,260,364"
"02098286 n02098286_2139 500 375 West_Highland_white_terrier,108,50,306,338"
"02095889 n02095889_4680 300 224 Sealyham_terrier,8,0,299,223"
# 871
"02085620 n02085620_9399 500 375 Chihuahua,149,74,286,249"
# 910
"02102480 n02102480_142 320 440 Sussex_spaniel,0,0,315,438"
"%s %s 600 512 French_bulldog,97,21,550,510"
027413335 n029018282_5544
"02107574 n02107574_2005 333 500 Greater_Swiss_Mountain_dog,20,11,331,498"
"02099429 n02099429_2930 500 375 curly-coated_retriever,212,156,429,345"
026187508 n029859589_4632
029057078 n023141512_8219
"02096294 n02096294_8721 500 357 Australian_terrier,56,18,499,356"
029428236 n021051882_6382
"02106166 n02106166_204 375 500 Border_collie,76,80,341,498"
"02111277 n02111277_3297 500 375 Newfoundland,139,45,399,297"
"02095314 n02095314_367 489 396 wire-haired_fox_terrier,4,9,476,382"
024655897 n029899165_306
"02096177 n02096177_2383 500 375 cairn,72,30,337,341"
# 1077
"02086910 n02086910_2466 392 500 papillon,12,41,385,492"
025720532 n021484835_4830
"02095570 n02095570_1031 500 375 Lakeland_terrier,136,153,306,374"
"%s %s 107 150 English_foxhound,15,16,94,136"
021990308 n027256051_3145
"02111277 n02111277_4292 333 500 Newfoundland,60,48,331,498"
"02097474 n02097474_5175 500 333 Tibetan_terrier,1,33,459,332"
"02113712 n02113712_6173 621 632 miniature_poodle,169,102,506,573"
# 1139
"02091467 n02091467_5367 300 225 Norwegian_elkhound,60,4,263,224"
"02090622 n02090622_10607 500 332 borzoi,186,104,350,250"
022066060 n027594354_4938
"02105056 n02105056_2836 375 500 groenendael,75,215,355,498"
026147236 n029833508_550
"02109961 n02109961_1949 500 393 Eskimo_dog,4,52,478,391"
"02115641 n02115641_11699 500 283 dingo,0,4,355,258 dingo,305,24,467,253"
021585777 n02669889_8873
021361630 n027548761_8512
021488984 n026683785_9835
"02095314 n02095314_725 300 250 wire-haired_fox_terrier,8,0,288,247"
"02116738 n02116738_8489 288 240 African_hunting_dog,37,12,248,221"
"02086646 n02086646_136 500 432 Blenheim_spaniel,29,46,470,423"
028588156 n02290250_9744
026262462 n022923378_4494
027540910 n022712244_549
029154553 n023643061_4274
"02088238 n02088238_5239 500 375 basset,0,24,411,369"
"02108000 n02108000_1512 350 492 EntleBucher,45,28,278,471"
"02093256 n02093256_3872 500 375 Staffordshire_bullterrier,150,26,496,374"
022221776 n025277338_5332
025091861 n02300966_2691
02653377 n021119100_9868
"02105251 n02105251_5074 500 332 briard,0,2,347,331"
021962177 n024322497_6889
"02091134 n02091134_14579 500 375 whippet,40,147,402,334"
0294025 n021687585_3755
# 296
"02113712 n02113712_2585 234 500 miniature_poodle,13,63,231,498"
"02085620 n02085620_8585 500 332 Chihuahua,125,9,321,267"
"02111500 n02111500_7324 500 333 Great_Pyrenees,1,21,429,332"
"02093256 n02093256_5327 155 230 Staffordshire_bullterrier,12,41,135,207"
"02089867 n02089867_1912 263 518 Walker_hound,36,37,212,498"
024894640 n028773421_5841
"%s %s 500 375 Shetland_sheepdog,16,26,475,260"
028271265 n025167423_4422
"02100583 n02100583_10249 500 333 vizsla,204,94,388,331"
# 584
"02098105 n02098105_244 360 270 soft-coated_wheaten_terrier,16,10,326,263"
"02085936 n02085936_10646 300 295 Maltese_dog,16,2,281,294"
"02109525 n02109525_9522 406 273 Saint_Bernard,20,20,142,196 Saint_Bernard,229,16,384,272 Saint_Bernard,141,25,238,228"
"02090622 n02090622_8221 500 333 borzoi,88,93,499,332"
"02090721 n02090721_1644 500 333 Irish_wolfhound,179,50,499,332"
"02107683 n02107683_1412 480 360 Bernese_mountain_dog,114,30,336,310 Bernese_mountain_dog,333,33,479,203"
"02091467 n02091467_1144 500 405 Norwegian_elkhound,59,0,470,386"
02234700 n02843802_7077
"02098413 n02098413_1693 500 333 Lhasa,63,73,498,293"
"02105505 n02105505_3409 500 375 komondor,84,56,390,374"
"02112706 n02112706_1688 375 500 Brabancon_griffon,18,36,373,498"
"02096437 n02096437_290 500 366 Dandie_Dinmont,58,47,362,356"
026033839 n028294875_3582
027575738 n024280708_4387
"02093991 n02093991_3604 175 252 Irish_terrier,12,12,164,240"
"02096437 n02096437_1782 500 429 Dandie_Dinmont,34,18,387,376"
"02093754 n02093754_2457 500 350 Border_terrier,3,30,408,349"
# 279
"02112018 n02112018_12137 500 375 Pomeranian,89,57,394,307"
"02109047 n02109047_10160 500 375 Great_Dane,3,19,499,293"
"02106166 n02106166_117 500 375 Border_collie,165,5,305,285"
"02095570 n02095570_2127 500 333 Lakeland_terrier,85,2,364,332"
02733527 n027494360_8631
024160881 n026179319_6792
"02105412 n02105412_6154 350 426 kelpie,30,18,330,404"
# 187
027498074 n029494153_7717
"02086646 n02086646_2613 500 333 Blenheim_spaniel,142,49,351,332"
"02100236 n02100236_4084 500 464 German_short-haired_pointer,127,104,328,363"
"02091032 n02091032_458 500 326 Italian_greyhound,161,57,349,297"
"02095314 n02095314_401 270 360 wire-haired_fox_terrier,25,4,219,359"
"02085620 n02085620_730 500 375 Chihuahua,177,134,347,367"
"02099429 n02099429_915 350 333 curly-coated_retriever,1,92,185,332 curly-coated_retriever,81,44,319,259"
"02091467 n02091467_4879 370 352 Norwegian_elkhound,51,11,314,331"
"02110063 n02110063_3722 332 500 malamute,184,261,255,407"
"02113978 n02113978_1189 279 500 Mexican_hairless,58,6,218,496"
"02115913 n02115913_4188 200 132 dhole,46,49,108,109"
"02093754 n02093754_5298 500 375 Border_terrier,295,10,489,293"
"02106166 n02106166_7447 500 375 Border_collie,46,0,499,374"
"02096051 n02096051_8937 500 375 Airedale,0,35,449,374"
"02091134 n02091134_19084 383 500 whippet,13,68,312,476 whippet,229,123,359,438"
"02100236 n02100236_2045 500 314 German_short-haired_pointer,178,11,298,298"
